listing_id,name,host_id,host_name,host_since,host_response_rate,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,weekly_price,monthly_price,security_deposit
5328449,Spectacular View on Capitol Hill,1870462,Amy & Sean,06-03-2012,100%,47.6115353,-122.3143253,Apartment,Entire home/apt,4,1,1,150,1000,3500,300
1763809,Spring Street Center Room 3,8932486,Paul,19-09-2013,100%,47.61065564,-122.3140728,House,Private room,2,2,1,65,450,,
1499596,Architect award-winning modern home,273088,Gerry,28-10-2010,100%,47.6029395,-122.3084089,House,Entire home/apt,6,2,2,225,,,
4737727,Peaceful Room in Central Seattle,5365080,Jessica,07-03-2013,,47.61002734,-122.3043664,House,Private room,2,1,1,70,440,,
8242212,Beautiful modern retreat,1551432,Tiffany,30-12-2011,100%,47.60332553,-122.3138647,Apartment,Entire home/apt,2,1,1,105,625,2550,200
8186781,Charming Capitol Hill House.,16882707,Wazhma,16-06-2014,100%,47.61035829,-122.3140323,House,Entire home/apt,4,2,2,158,1250,3500,
7229015,Private room/bath just for you!,37373833,Minh-Chau,03-07-2015,100%,47.60415027,-122.3032345,Townhouse,Private room,2,1,1,69,499,1890,300
5814207,Cozy Condo Close to Everything!,23259103,Ben,02-11-2014,100%,47.60213708,-122.3141425,Apartment,Entire home/apt,2,1,1,80,450,1500,
2274086,Beautiful private Capitol Hill room,11610220,Jack And Kate,24-01-2014,100%,47.61241593,-122.314504,Apartment,Private room,2,1,1,99,,,
4387985,Cozy 2BD Seattle Home w/ Hot Tub,22737225,David,19-10-2014,100%,47.61122138,-122.3069443,House,Entire home/apt,6,1,2,165,,4800,250
9909445,Seattle Studio Retreat,15438773,Jessica,12-05-2014,100%,47.60767917,-122.3157153,Bungalow,Entire home/apt,2,1,0,70,450,1500,250
7664899,2 private bedrooms in modern house,3521745,Alex,10-09-2012,,47.60547479,-122.3094775,House,Private room,4,1,1,118,700,,500
4773614,Charming 1 bedroom in Capitol Hill,2161126,Natasha,17-04-2012,,47.61350092,-122.312752,Apartment,Entire home/apt,2,1,1,100,,,
3946674,The Corner Room at The Farmhouse,4349190,Rachel & Jon,07-12-2012,90%,47.60192242,-122.3079787,House,Private room,2,1,1,90,,,
8616488,Capitol Hill Pine St. 98 walk score,29755473,Roy,21-03-2015,100%,47.61327641,-122.3149974,Apartment,Entire home/apt,2,1,1,81,553,2350,100
7518316,"Modern home, in Capitol Hill!",25084775,Athena,22-12-2014,75%,47.60910412,-122.31115,Apartment,Entire home/apt,3,1,1,70,,,250
5259194,"Fun/Cool House on Cap Hill, Bdrm #1",27128557,Louis & Kevin,02-02-2015,100%,47.61180057,-122.3141614,House,Private room,2,1,1,69,,,
9256702,Spacious loft apt centrally located,48088339,Maja,03-11-2015,100%,47.60941768,-122.3121007,House,Entire home/apt,4,1,1,90,,,250
9240289,Single Bedroom in cap hill/CD,48025941,Lauren,02-11-2015,100%,47.61561719,-122.3043458,House,Private room,1,1,1,75,,,
2032805,Victorian Charm on Cherry Hill,9555890,Melissa,21-10-2013,100%,47.60794615,-122.3075402,House,Private room,2,2,1,70,485,,200
3751503,Geeks Paradise ,19196841,Andy,30-07-2014,100%,47.61008938,-122.3136806,Apartment,Entire home/apt,2,1,1,179,1499,,
7581974,Central District Simple Clean Queen,24986285,Mar,18-12-2014,83%,47.60409559,-122.3054089,House,Private room,2,1,1,105,,,115
6558980,Brand New Modern Townhome,7219180,Julie,01-07-2013,100%,47.61108859,-122.3158229,Townhouse,Entire home/apt,4,2,1,110,843,2799,1000
2399736,"Spacious Lovely 2BR, Quiet, Parking",10870042,Luna Farm,28-12-2013,86%,47.61057511,-122.3044013,Apartment,Entire home/apt,4,1,2,150,,,
8674765,Quaint modern studio in Cap Hill,41879983,Rebecca,19-08-2015,100%,47.6137239,-122.3091643,Apartment,Entire home/apt,2,1,0,75,450,,
6004165,Private 420 Studio near downtown,29448972,Sue Ann,16-03-2015,100%,47.6100663,-122.3048812,House,Entire home/apt,2,1,0,75,476,1253,
1826155,"Seattle ""Sweet Suite"" Cherry Hill ",9555890,Melissa,21-10-2013,100%,47.6064609,-122.3074784,House,Private room,2,3,1,111,850,,200
4857192,Central Dist Townhome  2 Twin Bed/s,24986285,Mar,18-12-2014,83%,47.60632184,-122.3055772,House,Private room,2,1,1,108,,,120
7748905,Central District Get-a-way,11769189,Joshua,29-01-2014,90%,47.60550178,-122.3038369,Apartment,Private room,2,1,1,82,500,1743,
973859, BY Downtown*Universities*Hospitals,5325813,Greg,04-03-2013,100%,47.60767478,-122.3056185,House,Entire home/apt,6,1,2,115,,,250
6716380,Spacious 2BR - prime time location,2544050,Jay,04-06-2012,,47.61369416,-122.3073254,House,Entire home/apt,4,1,2,220,,,
7953211,Central area home w/large backyard,13240442,Adam,17-03-2014,100%,47.60751122,-122.3075847,House,Entire home/apt,6,1,3,114,762,2688,500
5241773,"Cool/Fun House on Cap Hill, Bdrm #2",27128557,Louis & Kevin,02-02-2015,100%,47.61243073,-122.3158974,House,Private room,2,1,1,59,,,
3144597,Sweet room near Capitol Hill!,5872109,Nash,10-04-2013,100%,47.61722524,-122.3026362,House,Private room,1,1.5,1,54,300,,
7698916,Capitol Hill Master Bedroom,40439185,Nathan,03-08-2015,,47.61350303,-122.3108026,Apartment,Private room,2,1,1,75,,,
7305969,"Walkable, private Capitol Hill room",38271728,Emily,12-07-2015,100%,47.61587834,-122.307739,Townhouse,Private room,2,1,1,90,,,
5069495,Neat & Roomy Photography Studio,20783903,Devin,31-08-2014,100%,47.60254407,-122.3098644,Townhouse,Entire home/apt,4,0.5,1,95,,,150
1817878,The Central in Seattle,9519939,Heberto,19-10-2013,100%,47.60260013,-122.3095147,House,Entire home/apt,6,2,2,160,,,400
4430381,Seattle Turret House (Apt 5),1732181,William,10-02-2012,100%,47.6107524,-122.312152,Apartment,Entire home/apt,4,1,2,175,1400,4000,
6528192,Cozy Attic Apartment,34143590,Jennifer,24-05-2015,100%,47.61396248,-122.3041849,Apartment,Private room,1,1,1,37,235,850,
3177005,In the thick of things....,7076008,Ed,23-06-2013,100%,47.61245587,-122.3148894,Apartment,Entire home/apt,3,2,2,199,,,300
4430233,Seattle Turret House (Apt 3),1732181,William,10-02-2012,100%,47.61093716,-122.3107331,Apartment,Entire home/apt,4,1,2,200,1400,4000,
670009,Sunny 3BDhome near Downtown Seattle,1650960,Qing,25-01-2012,70%,47.61240201,-122.3112072,House,Entire home/apt,8,1,3,175,,3600,300
4577542,Stylish 2-Level Capitol Hill Flat,12850769,Jessica,06-03-2014,100%,47.61092049,-122.3134896,Apartment,Entire home/apt,4,1,1,120,750,,150
6764646,Historic Capitol Hill home,4006201,Brian,29-10-2012,100%,47.60820377,-122.309995,House,Entire home/apt,4,1,2,160,,,150
4256705,"Comfortable, convenient,roof access",22034694,Kevin,02-10-2014,70%,47.61497797,-122.3092361,Apartment,Private room,4,2,1,125,500,,
8812578,Modern Sanctuary,1551432,Tiffany,30-12-2011,100%,47.60373015,-122.3131471,Apartment,Entire home/apt,4,1,2,150,625,2415,200
341454,Seattle Turret House (Apt 4),1732181,William,10-02-2012,100%,47.61037712,-122.3115658,Apartment,Entire home/apt,4,1,2,175,1400,4000,
8195629,"Cozy, Capitol Hill, Classic 1920s",43229398,Camellia,03-09-2015,100%,47.61280971,-122.3093698,Condominium,Entire home/apt,3,1,1,100,,,95
2577625,Cute 1BD in Capitol Hill,13200012,Randy,16-03-2014,100%,47.61006942,-122.3077298,Apartment,Entire home/apt,2,1,1,90,450,1800,100
555858,Luxury Studio near Downtown Seattle,1650960,Qing,25-01-2012,70%,47.61014851,-122.3092557,House,Private room,2,1,1,95,595,1900,250
4814811,Bright Modern Room near Downtown,471246,Cameron,29-03-2011,67%,47.61046729,-122.3110913,House,Private room,2,1,1,92,595,2185,
9484823,Capital hill attic,48441443,Savannah,07-11-2015,60%,47.61161948,-122.3142567,House,Private room,3,1,1,90,,,
660603,"room w/ private entrance, full bath",1635606,Peter,21-01-2012,100%,47.614168,-122.3074669,House,Private room,1,1,1,79,,1260,200
3940265,Private Bed/Bath in Home: blue (B),3894778,Summer,16-10-2012,75%,47.61422859,-122.3083819,House,Private room,2,1.5,1,72,,,150
7500976,Calm and Cozy Urban Oasis,26736911,Elizabeth,26-01-2015,100%,47.60725053,-122.3081946,Apartment,Entire home/apt,6,1,2,115,550,2200,500
9516608,Modern 4BR/3.5BA Near Downtown,49310311,Katharine,18-11-2015,100%,47.61197874,-122.3036215,House,Entire home/apt,8,3.5,4,270,,,300
9712716,Central & quiet - close to downtown,3975133,Sam,20-09-2015,100%,47.61056399,-122.3129119,House,Private room,2,1,1,65,,,
5813657,Large 4- Bed House In Ideal Seattle,5325329,Blair,04-03-2013,97%,47.60419373,-122.3099201,House,Entire home/apt,10,3.5,4,300,,,300
8884826,Happy Central Seattle Townhouse,1608733,Ken & Layna,15-01-2012,96%,47.60262175,-122.3085165,Townhouse,Entire home/apt,6,1.5,2,122,,,250
1978743,"Arty ""Cedar Tree"" Room  Cherry Hill",9555890,Melissa,21-10-2013,100%,47.60761884,-122.3083246,House,Private room,2,3,1,87,600,,200
6091789,Family Friendly House July 20-27,6367857,Dan,13-05-2013,100%,47.60848068,-122.3106915,House,Entire home/apt,6,1.5,3,200,1000,,
6165353,"Spacious, Sunlit Capitol Hill Home",7719034,Shae,25-07-2013,89%,47.60951889,-122.3127036,House,Entire home/apt,3,1,1,156,,,95
1244053,Private Room in Capitol Hill,1675559,Dan,30-01-2012,80%,47.60712102,-122.3104627,House,Private room,1,1,1,90,500,,200
8508223,The Parsonage: Modern 3bed/3.5bath,754810,Andy,28-06-2011,96%,47.61704032,-122.3028063,Townhouse,Entire home/apt,8,3.5,3,325,,,500
6991188,The Marion Flat on Cherry Hill,2781551,Ron,29-06-2012,100%,47.61089433,-122.3044801,House,Entire home/apt,3,1,1,115,845,2942,100
7344117,"SUPER TALL, 5-Level Loft, 2200sf",38474213,Jessie,14-07-2015,92%,47.60230148,-122.3071731,Loft,Entire home/apt,10,2.5,2,425,,,
9506766,"California Modern, Open & Friendly",49265281,Tyler,17-11-2015,100%,47.60613645,-122.3090328,House,Entire home/apt,2,1,1,119,,,300
6451305,A Walkers Paradise in Capitol Hill!,6807326,Jenny,08-06-2013,100%,47.60959625,-122.3164374,House,Entire home/apt,6,2.5,3,220,2000,7000,250
7531405,Private Bed/Bath in Modern Townhome,28230503,Ben,23-02-2015,100%,47.60294718,-122.3132107,Townhouse,Private room,4,1,1,85,660,,150
9612147,2BR/1Bath near Seattle University,49732402,David,23-11-2015,100%,47.60216456,-122.3118822,House,Entire home/apt,4,1,2,100,,,200
666897,LovelyCottage near Downtown Seattle,1650960,Qing,25-01-2012,70%,47.61137404,-122.3074812,House,Entire home/apt,4,1,1,99,595,2250,350
4061051,Private Floor in Sleek Modern House,4366731,Jenny,09-12-2012,67%,47.61148293,-122.3097651,House,Private room,4,1.5,1,120,,,
3394338,Folksy Garden Studio,17124503,Adam,22-06-2014,100%,47.61621959,-122.307324,Apartment,Entire home/apt,2,1,0,150,,,
4238106,Sweet City Space,2205509,Grace & Jared,23-04-2012,100%,47.60927076,-122.3111256,Apartment,Private room,2,1,1,75,,,
7350059,Capitol Hill - Walk Score 91,13158974,Tim & Ryan,15-03-2014,89%,47.61155082,-122.3068164,House,Private room,2,1,1,90,500,2200,
5262750,Seclusion in the HEART of Seattle,21006812,Rex,06-09-2014,100%,47.61210627,-122.3041249,Apartment,Entire home/apt,3,1,1,125,700,1500,700
2802844,Room in award-winning modern home,273088,Gerry,28-10-2010,100%,47.60187188,-122.307129,House,Private room,2,1,1,90,,,
3123632,Capitol Hill Condo Walk Everywhere!,15865967,Glen,22-05-2014,100%,47.61360689,-122.3124325,Apartment,Entire home/apt,2,2,1,200,1300,,
3024336,Sparkling Modern Seattle Home,6667088,Camille,31-05-2013,100%,47.61237958,-122.3137424,House,Entire home/apt,4,1.5,1,200,1200,,350
8652185,Charming Seattle Home Near Downtown,36231919,Daniel,19-06-2015,100%,47.60702962,-122.3069496,House,Entire home/apt,6,3.5,4,287,2037,,500
10192213,Stunning studio in trendy house,32059522,Renato,27-04-2015,,47.60663359,-122.3160647,Apartment,Entire home/apt,2,1,0,90,,,
3970736,Central Cozy private full 1 BR+ apt,16729336,Deborah,13-06-2014,100%,47.61441923,-122.3067207,Apartment,Entire home/apt,5,1,1,90,628,2218,350
4546924,1 Bed+Den Eco-Retreat,2756070,Marlo,27-06-2012,100%,47.60863925,-122.3065334,Apartment,Entire home/apt,4,1,1,150,,2800,300
2760901,"Lovely Cottage, Walk to Pike/Pine",7483949,Frances,14-07-2013,,47.61340138,-122.3034553,House,Entire home/apt,2,1,1,119,750,2500,
3490239,Perfect Family Vacation Home in SEA,16931768,Marie,18-06-2014,75%,47.6041844,-122.312639,House,Entire home/apt,5,2.5,2,150,,,200
3416217,Sweet retreat in central Seattle!,15377123,Selma,11-05-2014,100%,47.61250123,-122.3096554,Apartment,Entire home/apt,2,1,1,170,,,
5537833,Squire Park Lady 2-bed modern home,28716982,Ali,03-03-2015,86%,47.60275515,-122.3119689,House,Entire home/apt,4,1,2,150,945,2990,600
8372562,Luxury Lakeside Home with Views!,12009714,Jon,06-02-2014,,47.59680105,-122.2884614,House,Entire home/apt,5,3,3,279,1159,3995,250
8866960,Cozy Creative Room - Private Bath,23635078,Kelsey,11-11-2014,100%,47.596318,-122.2966468,Townhouse,Private room,2,1,1,55,300,,
3354614,Charming Madrona 1 Bedroom,16927095,Erika,17-06-2014,100%,47.60724932,-122.2941532,Apartment,Entire home/apt,4,1,1,125,750,2250,150
8953857,TOP FLOOR of ENGLISH TUDOR MANSION,46798170,Kevin,17-10-2015,50%,47.59620078,-122.2908042,House,Entire home/apt,4,1,1,129,800,3000,
7093738,Ted's modern home - Master room,32807985,Ted,07-05-2015,100%,47.59515432,-122.2966662,House,Private room,2,1,1,90,,,
5277900,Lovely home close to town and lake,19779189,Liz,10-08-2014,,47.60393134,-122.2945169,House,Entire home/apt,6,2,3,199,1500,,250
1171574,Private Entrance and Central,4485958,Phil,25-12-2012,100%,47.60781103,-122.2957674,House,Private room,2,1,1,65,,,
1818754,2 BR/2 BA Modern House,9523916,Jon,19-10-2013,100%,47.59266596,-122.2975618,House,Entire home/apt,6,2,2,200,1200,3600,300
74328,Spacious Designer Condo,68641,Angela,07-01-2010,70%,47.60238656,-122.295347,Apartment,Entire home/apt,3,1,1,92,600,1800,250
6728017,Fantastic modern home in Leschi,12237174,Chris,14-02-2014,,47.59526163,-122.2972129,House,Entire home/apt,7,2.5,3,257,1529,5397,250
2612399,Studio Loft Garden Cottage,4485958,Phil,25-12-2012,100%,47.60744831,-122.2938155,Loft,Entire home/apt,2,1,0,79,,,
2515795,"Lovely family home, stunning views",12878312,Sarah,06-03-2014,50%,47.59431107,-122.2944084,House,Entire home/apt,6,1.5,3,200,1250,4750,1000
7093910,Ted's modern home - 2nd master room,32807985,Ted,07-05-2015,100%,47.59537123,-122.2967295,House,Private room,2,1,1,80,,,
4170863,Mother in Law Apartment- Queen Bed,19193158,Faith,30-07-2014,100%,47.60459749,-122.296725,Apartment,Entire home/apt,2,1,1,85,495,1700,100
7941079,Blue room in Sunny Seattle,30421068,Alan,01-04-2015,90%,47.59259852,-122.2955471,House,Private room,3,1.5,1,65,398,1500,175
1442973,Kitschy Central District w/ Hot Tub,386308,Amelia,10-02-2011,100%,47.59206643,-122.2935655,House,Entire home/apt,4,1,2,105,625,2205,
4396961,"Grey Room, Seattle’s Best",21649497,Jerome,22-09-2014,100%,47.60382449,-122.2932511,House,Private room,2,2,1,59,,,
5859152,New remodel. Chef's kitchen. A/C,30421068,Alan,01-04-2015,90%,47.59172642,-122.2959851,House,Private room,3,1.5,1,59,398,1500,175
8555794,Master Suite in Townhome,44891644,Taylor,23-09-2015,89%,47.59482904,-122.295632,Townhouse,Private room,2,1.5,1,75,,,
2112625,Be a Guest in this Perfect Townhome,10771753,Abe,23-12-2013,100%,47.59394152,-122.291088,House,Private room,2,1.5,1,56,345,1060,
8814802,Private Room near Lake Washington!,3329218,Andrew And Amanda,21-08-2012,,47.60070745,-122.2932732,House,Private room,3,1,1,100,,,
8273948,Secluded Apartment in Leschi,5544855,Ania,20-03-2013,100%,47.60582903,-122.2852102,Apartment,Entire home/apt,2,1,1,85,,,150
319768,Family Friendly Modern Seattle Home,1577903,Jen,07-01-2012,100%,47.5957085,-122.2975686,House,Entire home/apt,8,2.5,3,135,920,3400,
1961671,Madrona 3BR/ 2BA Charming Craftsman,10136334,Sasha,19-11-2013,100%,47.60639203,-122.2906124,House,Entire home/apt,6,2,3,200,600,,200
3691288,Centrally Located 3bd/2.5ba Home,18791339,Young,24-07-2014,100%,47.59708807,-122.2973948,House,Entire home/apt,8,2.5,3,163,,,200
8703557,Classical Sealle leafy street,41920475,Patrick,19-08-2015,,47.59880163,-122.2924761,House,Private room,2,1,1,83,552,2208,250
8525338,Modern Seattle Townhome,44891644,Taylor,23-09-2015,89%,47.5944386,-122.2938703,Townhouse,Entire home/apt,5,3.5,3,210,,,
8049470,Lake Washington view on Bus 27 line,42509172,Kelly,25-08-2015,100%,47.60297419,-122.2934195,Apartment,Private room,2,1,1,59,350,1200,
1455908,"Convenient 2 BR, 10min to Downtown",7354398,Jesse,08-07-2013,100%,47.60568442,-122.2953598,House,Entire home/apt,6,1.5,2,135,1400,4500,350
8525825,Master with on suite bathroom,44891644,Taylor,23-09-2015,89%,47.59465847,-122.2954107,Townhouse,Private room,2,1.5,1,75,420,1500,
3463245,Private Studio Apt in Madrona,7730805,Stephanie,26-07-2013,90%,47.60778218,-122.2892843,Apartment,Private room,2,1,1,109,541,950,
4172364,Blue Room,21649497,Jerome,22-09-2014,100%,47.60475367,-122.2943826,House,Private room,2,2,1,55,,,
3728802,Madrona Urban Oasis-Views & Space!!,19048175,Pam,28-07-2014,,47.60688433,-122.2872419,House,Entire home/apt,8,3.5,5,500,,,500
6512378,Quiet Place in a Busy City,34049026,Art And Jamie,23-05-2015,100%,47.59254368,-122.2939382,Townhouse,Private room,1,1,1,55,275,,
785830,Seattle View Home Near Lake/Downtow,4142902,Heath,13-11-2012,100%,47.6067369,-122.2900877,House,Entire home/apt,8,3.5,5,400,2700,10000,
8616606,Modern 2BR/2BA in Heart of Seattle,45328434,Kerry,29-09-2015,100%,47.59220795,-122.2950032,House,Entire home/apt,4,2.5,2,105,850,2800,
5078244,Private room heart of Seattle!,26225259,Alberto Stein,16-01-2015,90%,47.60161607,-122.2943798,Apartment,Private room,2,1,1,39,250,,
7921278,The Nest,38245647,Quay&Wren,12-07-2015,100%,47.59788774,-122.2969628,Apartment,Private room,2,1,1,50,325,1300,99
8016610,Cute 2 BR/1 BA in Central Seattle,31672756,Simon,21-04-2015,100%,47.59481013,-122.2961645,House,Entire home/apt,4,1,2,129,,,200
4468524,Yellow Room is Top Floor Top Notch!,21649497,Jerome,22-09-2014,100%,47.60429647,-122.2943586,House,Private room,1,2,1,44,,,
8424532,Ideal Home for Small Reunions,658155,Joe,02-06-2011,100%,47.60437922,-122.2911153,House,Entire home/apt,12,3.5,5,350,,,500
6990882,Modern charm in heart of Seattle,32807985,Ted,07-05-2015,100%,47.59697059,-122.2964817,House,Entire home/apt,10,3.5,3,300,,,300
4017140,Bed & Bath + Garden Oasis = Peace,20159192,Michael,17-08-2014,100%,47.59176832,-122.2943217,House,Private room,2,1,1,53,315,,
9489310,Cozy Escape,49182357,Colleen,16-11-2015,100%,47.59390123,-122.2960535,Townhouse,Private room,2,1,1,60,,,
8104742,Modern home in heart of Seattle,32807985,Ted,07-05-2015,100%,47.59522339,-122.2966367,House,Entire home/apt,10,3.5,3,285,,,300
9407255,Sparrow's Landing 2br/1ba Lake View,11656980,LaDora,26-01-2014,100%,47.60256128,-122.2936553,House,Entire home/apt,4,1,2,210,,,250
6475289,Modern luxury unit near downtown,25520296,Craig And John,02-01-2015,100%,47.59770094,-122.2919996,Apartment,Entire home/apt,5,1,1,159,889,2989,300
1377812,Lake Washington-Close to Downtown,3695109,John & Sarah,27-09-2012,33%,47.6046968,-122.2854892,House,Entire home/apt,5,1,3,225,,,1000
9512909,1 bedroom apt in Seattle/Leschi,49292151,Paul & Izabela,17-11-2015,100%,47.60212072,-122.2901296,House,Entire home/apt,3,1,1,66,,,
4432489,Spacious spot in central location,17571737,Cathy,02-07-2014,100%,47.59495768,-122.2951655,House,Entire home/apt,4,1,1,80,,,200
7471629,Quintessential NorthWest Hideaway,8899401,Bob,17-09-2013,100%,47.59176977,-122.2922878,Apartment,Entire home/apt,3,1,1,79,500,2000,250
8067827,The Lark's Nest,42612839,Leela,26-08-2015,100%,47.59319643,-122.2924921,House,Private room,2,2,1,120,,,
4384095,Green Room,21649497,Jerome,22-09-2014,100%,47.60574573,-122.2928299,House,Private room,2,2,1,49,,,
1351716,Sweet Central District Guest House,6592975,Huong And Bill,27-05-2013,100%,47.59523563,-122.3097246,House,Entire home/apt,4,1,1,122,750,1740,
8392661,"New, Clean Third Floor Studio Apt",44222821,Tracey,15-09-2015,90%,47.59362267,-122.3074618,Apartment,Entire home/apt,2,1,0,90,450,1850,
